latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,nearest_industrial_km,nearest_industrial_type,nearest_industrial_name,nearest_industrial_region,nearest_industrial_latitude,nearest_industrial_longitude,facility_osm_id,cpcb_name,cpcb_sector,nearest_place_km,nearest_place_name,nearest_place_type,in_forest,in_farmland,final_class,place_description,facility_osm_id_str,is_anomaly,baseline_frp_mean,baseline_frp_std,daynight_flag,confidence_num,ml_prediction,ml_confidence
10.8337,79.31152,342.14,0.42,0.46,2026-08-16,750,N,VIIRS,n,2.0NRT,300.7,4.59,D,10.104642026834185,industrial,unnamed,tn_central,10.8376211,79.4039567,653360990,,,0.1941022748485585,Kiliyur,village,False,False,agricultural_burn,"Agricultural cropland near Kiliyur (village, 0.2 km)",653360990,False,,,1,1,agricultural_burn,0.987
10.85651,79.07156,335.25,0.44,0.46,2026-08-16,750,N,VIIRS,n,2.0NRT,301.56,6.22,D,11.836601544561692,industrial,Central Warehouse Corporation,tn_central,10.7609707,79.119351,46889259,,,0.4371948230606952,Thiruvalampozil,village,False,False,agricultural_burn,"Agricultural cropland near Thiruvalampozil (village, 0.4 km)",46889259,False,,,1,1,agricultural_burn,0.986
10.92125,78.4465,333.11,0.48,0.48,2026-08-16,750,N,VIIRS,n,2.0NRT,300.93,3.75,D,6.450716115721353,industrial,unnamed,tn_central,10.8836374,78.4015207,906600548,,,0.4698254333673687,Rajendhiram,village,False,False,agricultural_burn,"Agricultural cropland near Rajendhiram (village, 0.5 km)",906600548,False,,,1,1,agricultural_burn,0.986
10.95975,78.94122,336.56,0.45,0.47,2026-08-16,750,N,VIIRS,n,2.0NRT,298.68,2.66,D,1.1883285781267787,industrial,Dalmia Cement,tn_central,10.9680364,78.9480942,178531096,,,1.007560062867616,Arokiapuram,village,False,False,industrial_fire,Industrial facility (Dalmia Cement),178531096,False,2.66,1.33,1,1,industrial_fire,0.984
11.08317,79.47999,338.97,0.41,0.45,2026-08-16,750,N,VIIRS,n,2.0NRT,293.66,4.53,D,6.8386455201892495,industrial,Lanco Tanjore Power Plant,tn_central,11.1214883,79.5290129,374825637,,,0.4881463870388881,Ukkudi,village,False,False,agricultural_burn,"Agricultural cropland near Ukkudi (village, 0.5 km)",374825637,False,,,1,1,agricultural_burn,0.987
11.40386,79.70392,332.63,0.39,0.44,2026-08-16,750,N,VIIRS,n,2.0NRT,299.83,2.19,D,14.564141414758131,industrial,IL&FS Tamil Nadu Thermal Power Station,tn_central,11.5261596,79.7517592,645959123,,,1.4963890601648948,Chidambaram,town,False,False,urban_commercial_fire,Urban / Commercial area (Chidambaram),645959123,False,,,1,1,urban_commercial_fire,0.985
11.46932,79.35802,332.09,0.41,0.45,2026-08-16,750,N,VIIRS,n,2.0NRT,299.45,2.64,D,5.835156582503161,industrial,unnamed,tn_central,11.5153732,79.3323474,386121060,,,3.955873757398278,Karuveppilankurichi,village,False,False,agricultural_burn,"Agricultural cropland near Karuveppilankurichi (village, 4.0 km)",386121060,False,,,1,1,agricultural_burn,0.986
11.92912,79.67993,340.8,0.39,0.44,2026-08-16,750,N,VIIRS,n,2.0NRT,298.78,4.37,D,1.6405974378488344,works,unnamed,tn_central,11.9216486,79.6669267,775148777,,,1.6423551514236494,Kandamangalam,village,False,False,industrial_fire,Industrial facility (Industrial facility),775148777,False,4.37,2.185,1,1,industrial_fire,0.984
11.94788,79.04879,336.96,0.42,0.45,2026-08-16,750,N,VIIRS,n,2.0NRT,299.72,4.56,D,16.422022526442134,industrial,unnamed,tn_central,11.9136152,79.1956187,265038580,,,7.904146780852344,Manalurpettai,village,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Manalurpettai (7.9 km),265038580,False,,,1,1,scrub_biomass_burn,0.98
12.03929,79.50043,339.7,0.4,0.44,2026-08-16,750,N,VIIRS,n,2.0NRT,300.91,3.09,D,5.113161492832064,industrial,unnamed,tn_central,12.0499496,79.5461681,1026885679,,,4.694723365628434,Vikravandi,town,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Vikravandi (4.7 km),1026885679,False,,,1,1,scrub_biomass_burn,0.971
12.21654,79.85169,337.97,0.56,0.43,2026-08-16,750,N,VIIRS,n,2.0NRT,299.27,3.2,D,15.239837517346116,industrial,unnamed,tn_central,12.305508,79.7450029,1409959982,,,1.893564020172006,Murukkeri,village,False,False,agricultural_burn,"Agricultural cropland near Murukkeri (village, 1.9 km)",1409959982,False,,,1,1,agricultural_burn,0.986
12.32878,78.75077,349.65,0.44,0.46,2026-08-16,750,N,VIIRS,n,2.0NRT,303.03,15.33,D,17.012541793094236,industrial,unnamed,tn_central,12.4230952,78.6274346,750502598,,,0.928343121955193,Tāndāpattu,village,True,False,wildfire,Forest / Woodland reserve near Tāndāpattu,750502598,False,,,1,1,wildfire,0.978
12.3682,78.99841,335.85,0.42,0.45,2026-08-16,750,N,VIIRS,n,2.0NRT,301.54,6.01,D,6.030992793470356,industrial,Chengam,tn_central,12.3451243,78.9481616,751947969,,,3.48595783024898,Melpadur,village,False,False,agricultural_burn,"Agricultural cropland near Melpadur (village, 3.5 km)",751947969,False,,,1,1,agricultural_burn,0.984
12.43197,79.43339,339.44,0.39,0.44,2026-08-16,750,N,VIIRS,n,2.0NRT,299.32,3.07,D,1.85534490409611,industrial,"Ruins of the Ricemill, Thennathur Village",tn_central,12.4341311,79.4503323,305328715,,,7.574349896286929,Vedal,village,False,False,industrial_fire,"Industrial facility (Ruins of the Ricemill, Thennathur Village)",305328715,False,3.07,1.535,1,1,industrial_fire,0.983
12.61864,80.07019,331.42,0.54,0.42,2026-08-16,750,N,VIIRS,l,2.0NRT,301.49,3.24,D,8.486463227945869,industrial,unnamed,tn_north,12.6489906,80.1419538,1026900596,,,0.5203159467698841,Irumpili,village,False,False,agricultural_burn,"Agricultural cropland near Irumpili (village, 0.5 km)",1026900596,False,,,1,0,agricultural_burn,0.986
9.55242,80.3984,307.71,0.39,0.36,2026-08-16,2023,N,VIIRS,n,2.0NRT,291.82,2.52,N,122.66126706717397,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,2.7724363274808104,Kurinchatheevu,village,False,False,agricultural_burn,"Agricultural cropland near Kurinchatheevu (village, 2.8 km)",cpcb_27,False,,,0,1,agricultural_burn,0.986
10.35551,77.15921,298.6,0.43,0.38,2026-08-16,2023,N,VIIRS,n,2.0NRT,279.64,0.65,N,27.63115690941709,industrial,Amaravathy Co-Op Sugar Mills (Distillery),cpcb_verified,10.5876,77.2495,cpcb_4,Amaravathy Co-Op Sugar Mills (Distillery),Distillery,8.875205356674089,Marayoor,town,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Marayoor (8.9 km),cpcb_4,False,,,0,1,scrub_biomass_burn,0.982
10.35654,77.1524,312.75,0.43,0.38,2026-08-16,2023,N,VIIRS,n,2.0NRT,278.28,0.97,N,27.799988004871043,industrial,Amaravathy Co-Op Sugar Mills (Distillery),cpcb_verified,10.5876,77.2495,cpcb_4,Amaravathy Co-Op Sugar Mills (Distillery),Distillery,9.045981593430604,Marayoor,town,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Marayoor (9.0 km),cpcb_4,False,,,0,1,scrub_biomass_burn,0.984
10.35705,77.14909,300.2,0.43,0.38,2026-08-16,2023,N,VIIRS,n,2.0NRT,277.8,0.97,N,27.88807163412861,industrial,Amaravathy Co-Op Sugar Mills (Distillery),cpcb_verified,10.5876,77.2495,cpcb_4,Amaravathy Co-Op Sugar Mills (Distillery),Distillery,9.151313555961467,Marayoor,town,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Marayoor (9.2 km),cpcb_4,False,,,0,1,scrub_biomass_burn,0.984
10.36002,77.15292,305.9,0.43,0.38,2026-08-16,2023,N,VIIRS,n,2.0NRT,278.2,0.97,N,27.42078952993749,industrial,Amaravathy Co-Op Sugar Mills (Distillery),cpcb_verified,10.5876,77.2495,cpcb_4,Amaravathy Co-Op Sugar Mills (Distillery),Distillery,9.42422138193729,Marayoor,town,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Marayoor (9.4 km),cpcb_4,False,,,0,1,scrub_biomass_burn,0.984
10.36054,77.14954,307.66,0.43,0.38,2026-08-16,2023,N,VIIRS,n,2.0NRT,278.32,0.97,N,27.51215461591269,industrial,Amaravathy Co-Op Sugar Mills (Distillery),cpcb_verified,10.5876,77.2495,cpcb_4,Amaravathy Co-Op Sugar Mills (Distillery),Distillery,9.527708689058636,Marayoor,town,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Marayoor (9.5 km),cpcb_4,False,,,0,1,scrub_biomass_burn,0.984
11.00697,78.65388,301.05,0.39,0.36,2026-08-16,2023,N,VIIRS,n,2.0NRT,275.21,0.34,N,4.663466101176512,industrial,Moovanur,tn_central,11.001337,78.611542,1227641007,,,1.4221543729387225,Maniyampatti,village,False,False,agricultural_burn,"Agricultural cropland near Maniyampatti (village, 1.4 km)",1227641007,False,,,0,1,agricultural_burn,0.98
11.17648,79.08794,299.38,0.39,0.36,2026-08-16,2023,N,VIIRS,n,2.0NRT,272.57,0.41,N,0.7983783740016165,industrial,unnamed,tn_central,11.1819029,79.0927368,178523246,Tamil Nadu Cement Corp - Ariyalur,Cement,0.7849836473406802,Aminabad,village,False,False,industrial_fire,Industrial facility (Industrial facility),178523246,False,1.1757142857142855,0.9439960653671028,0,1,industrial_fire,0.985
11.81462,77.91779,306.86,0.41,0.37,2026-08-16,2023,N,VIIRS,n,2.0NRT,284.95,1.68,N,13.115643983998371,industrial,Madras Aluminium Company Ltd (MALCO),cpcb_verified,11.788,77.8004,cpcb_0,Madras Aluminium Company Ltd (MALCO),Aluminium,0.7452330330550692,Kukkalpatti,village,False,False,agricultural_burn,"Agricultural cropland near Kukkalpatti (village, 0.7 km)",cpcb_0,False,,,0,1,agricultural_burn,0.987
9.42494,77.81399,332.66,0.58,0.7,2026-08-17,729,N,VIIRS,n,2.0NRT,287.59,5.99,D,28.408455794873635,industrial,unnamed,tn_central,9.5822502,78.0181003,751731783,,,1.3600576254729544,Vishwanatham,suburb,False,False,urban_commercial_fire,Urban / Commercial area (Vishwanatham),751731783,False,,,1,1,urban_commercial_fire,0.984
9.75891,78.5976,337.94,0.51,0.66,2026-08-17,729,N,VIIRS,n,2.0NRT,290.03,6.91,D,7.231110928495304,plant,unnamed,tn_central,9.6979318,78.574672,1463169636,,,4.728272148168291,Maravamangalam,village,False,False,agricultural_burn,"Agricultural cropland near Maravamangalam (village, 4.7 km)",1463169636,False,,,1,1,agricultural_burn,0.984
9.75952,78.60124,343.8,0.51,0.66,2026-08-17,729,N,VIIRS,n,2.0NRT,290.07,8.81,D,7.44159851315114,plant,unnamed,tn_central,9.6979318,78.574672,1463169636,,,4.323745642423906,Maravamangalam,village,False,False,agricultural_burn,"Agricultural cropland near Maravamangalam (village, 4.3 km)",1463169636,False,,,1,1,agricultural_burn,0.985
9.88751,77.86655,338.98,0.69,0.74,2026-08-17,909,N,VIIRS,n,2.0NRT,289.24,7.76,D,15.263155399631616,industrial,Vadapalanji IT SEZ,tn_central,9.9312285,77.9986372,1034798587,,,6.582276295149738,Vagurani Village,village,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Vagurani Village (6.6 km),1034798587,False,,,1,1,scrub_biomass_burn,0.984
9.88916,77.87049,337.09,0.69,0.74,2026-08-17,909,N,VIIRS,n,2.0NRT,288.9,3.89,D,14.79563432958616,industrial,Vadapalanji IT SEZ,tn_central,9.9312285,77.9986372,1034798587,,,6.738533297301062,Sakkaraipatty,village,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Sakkaraipatty (6.7 km),1034798587,False,,,1,1,scrub_biomass_burn,0.983
8.67061,77.99346,308.12,0.44,0.46,2026-08-17,2006,N,VIIRS,n,2.0NRT,292.31,1.29,N,18.698342592790976,industrial,Coastal Energen Power Ltd,cpcb_verified,8.7642,78.1348,cpcb_25,Sterlite Industries (India) Ltd - Copper Smelter,Copper,3.311184712273061,Perungulam,village,False,False,agricultural_burn,"Agricultural cropland near Perungulam (village, 3.3 km)",cpcb_25,False,,,0,1,agricultural_burn,0.985
10.35866,77.14888,302.98,0.53,0.5,2026-08-17,2006,N,VIIRS,n,2.0NRT,287.41,0.99,N,27.73268444647852,industrial,Amaravathy Co-Op Sugar Mills (Distillery),cpcb_verified,10.5876,77.2495,cpcb_4,Amaravathy Co-Op Sugar Mills (Distillery),Distillery,9.331736670559009,Marayoor,town,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Marayoor (9.3 km),cpcb_4,False,,,0,1,scrub_biomass_burn,0.984
10.36136,77.14999,309.71,0.53,0.5,2026-08-17,2006,N,VIIRS,n,2.0NRT,288.08,1.65,N,27.40892721155789,industrial,Amaravathy Co-Op Sugar Mills (Distillery),cpcb_verified,10.5876,77.2495,cpcb_4,Amaravathy Co-Op Sugar Mills (Distillery),Distillery,9.611080362020788,Marayoor,town,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Marayoor (9.6 km),cpcb_4,False,,,0,1,scrub_biomass_burn,0.984
10.36181,77.14661,304.57,0.53,0.5,2026-08-17,2006,N,VIIRS,n,2.0NRT,287.55,1.65,N,27.512052689951325,industrial,Amaravathy Co-Op Sugar Mills (Distillery),cpcb_verified,10.5876,77.2495,cpcb_4,Amaravathy Co-Op Sugar Mills (Distillery),Distillery,9.717992139397856,Marayoor,town,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Marayoor (9.7 km),cpcb_4,False,,,0,1,scrub_biomass_burn,0.984
10.36333,77.14931,310.09,0.53,0.5,2026-08-17,2006,N,VIIRS,n,2.0NRT,288.41,0.99,N,27.237817012150952,industrial,Amaravathy Co-Op Sugar Mills (Distillery),cpcb_verified,10.5876,77.2495,cpcb_4,Amaravathy Co-Op Sugar Mills (Distillery),Distillery,9.838361447985752,Marayoor,town,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Marayoor (9.8 km),cpcb_4,False,,,0,1,scrub_biomass_burn,0.984
10.91686,78.14649,306.58,0.46,0.47,2026-08-17,2006,N,VIIRS,n,2.0NRT,289.32,1.49,N,2.285201177283525,industrial,Chettinad Cement Factory,tn_central,10.9368595,78.1513077,129673928,,,2.476043666790293,Puliyur,village,False,False,agricultural_burn,"Agricultural cropland near Puliyur (village, 2.5 km)",129673928,False,1.49,0.745,0,1,agricultural_burn,0.957
10.92123,78.14713,310.07,0.46,0.47,2026-08-17,2006,N,VIIRS,n,2.0NRT,290.63,1.49,N,1.7967774937546477,industrial,Chettinad Cement Factory,tn_central,10.9368595,78.1513077,129673928,,,1.998737623825004,Puliyur,village,False,False,industrial_fire,Industrial facility (Chettinad Cement Factory),129673928,False,1.49,0.745,0,1,industrial_fire,0.984
8.61775,77.96022,334.7,0.32,0.55,2026-08-18,852,N,VIIRS,n,2.0NRT,300.56,1.25,D,25.167875581077578,industrial,Coastal Energen Power Ltd,cpcb_verified,8.7642,78.1348,cpcb_25,Sterlite Industries (India) Ltd - Copper Smelter,Copper,2.1628367121191703,Alwarthirunagari,village,False,False,agricultural_burn,"Agricultural cropland near Alwarthirunagari (village, 2.2 km)",cpcb_25,False,,,1,1,agricultural_burn,0.986
8.88123,77.79373,331.3,0.63,0.54,2026-08-18,852,N,VIIRS,n,2.0NRT,299.67,2.78,D,15.546562692518275,industrial,IND Barath Thermal Power Ltd,cpcb_verified,8.8894,77.935,cpcb_13,IND Barath Thermal Power Ltd,Powerplant,3.025348989052152,Gangaikondan,village,False,False,agricultural_burn,"Agricultural cropland near Gangaikondan (village, 3.0 km)",cpcb_13,False,,,1,1,agricultural_burn,0.985
8.9135,77.99487,340.4,0.33,0.55,2026-08-18,852,N,VIIRS,n,2.0NRT,301.01,2.98,D,7.102044423279411,industrial,IND Barath Thermal Power Ltd,cpcb_verified,8.8894,77.935,cpcb_13,IND Barath Thermal Power Ltd,Powerplant,2.984087600376524,Ottappidaram,town,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Ottappidaram (3.0 km),cpcb_13,False,,,1,1,scrub_biomass_burn,0.981
8.91391,77.99789,341.03,0.33,0.55,2026-08-18,852,N,VIIRS,n,2.0NRT,301.42,4.37,D,7.426946664826824,industrial,IND Barath Thermal Power Ltd,cpcb_verified,8.8894,77.935,cpcb_13,IND Barath Thermal Power Ltd,Powerplant,2.6599781589507314,Ottappidaram,town,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Ottappidaram (2.7 km),cpcb_13,False,,,1,1,scrub_biomass_burn,0.98
8.91704,80.38799,332.03,0.47,0.64,2026-08-18,852,N,VIIRS,n,2.0NRT,292.31,2.73,D,125.02394461746108,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,3.611631269695576,Kovilkunchukulam,village,False,False,agricultural_burn,"Agricultural cropland near Kovilkunchukulam (village, 3.6 km)",cpcb_27,False,,,1,1,agricultural_burn,0.987
8.92865,77.50169,342.66,0.6,0.53,2026-08-18,852,N,VIIRS,n,2.0NRT,296.3,9.79,D,25.238425645014583,industrial,Empee Sugars and Chemicals Ltd,cpcb_verified,8.7089,77.4442,cpcb_38,Empee Sugars and Chemicals Ltd,Sugar,0.9961760474522514,Veeranam,village,False,False,agricultural_burn,"Agricultural cropland near Veeranam (village, 1.0 km)",cpcb_38,False,,,1,1,agricultural_burn,0.986
8.92939,77.50723,341.8,0.6,0.53,2026-08-18,852,N,VIIRS,n,2.0NRT,296.25,13.39,D,25.476801549480808,industrial,Empee Sugars and Chemicals Ltd,cpcb_verified,8.7089,77.4442,cpcb_38,Empee Sugars and Chemicals Ltd,Sugar,1.101055164634426,Kidarakulam,village,False,False,agricultural_burn,"Agricultural cropland near Kidarakulam (village, 1.1 km)",cpcb_38,False,,,1,1,agricultural_burn,0.986
8.96803,78.03201,342.35,0.33,0.55,2026-08-18,852,N,VIIRS,n,2.0NRT,302.05,6.52,D,13.784098070724998,industrial,IND Barath Thermal Power Ltd,cpcb_verified,8.8894,77.935,cpcb_13,IND Barath Thermal Power Ltd,Powerplant,4.123662010103097,Panchalankurichi,village,False,False,agricultural_burn,"Agricultural cropland near Panchalankurichi (village, 4.1 km)",cpcb_13,False,,,1,1,agricultural_burn,0.986
8.99168,77.85832,335.44,0.32,0.55,2026-08-18,852,N,VIIRS,n,2.0NRT,301.12,0.67,D,14.152370805214629,industrial,IND Barath Thermal Power Ltd,cpcb_verified,8.8894,77.935,cpcb_13,IND Barath Thermal Power Ltd,Powerplant,0.980869018562778,Kadambur,village,False,False,agricultural_burn,"Agricultural cropland near Kadambur (village, 1.0 km)",cpcb_13,False,,,1,1,agricultural_burn,0.986
9.02396,78.0217,339.33,0.33,0.55,2026-08-18,852,N,VIIRS,n,2.0NRT,301.52,5.37,D,17.735880362543277,industrial,IND Barath Thermal Power Ltd,cpcb_verified,8.8894,77.935,cpcb_13,IND Barath Thermal Power Ltd,Powerplant,6.741779347071891,Pasuvanthanai,village,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Pasuvanthanai (6.7 km),cpcb_13,False,,,1,1,scrub_biomass_burn,0.984
9.06209,80.29271,333.93,0.47,0.64,2026-08-18,852,N,VIIRS,n,2.0NRT,291.04,3.01,D,110.44030806572457,industrial,Arkay Energy (Rameswaram) Ltd,cpcb_verified,9.2876,79.3129,cpcb_27,Arkay Energy (Rameswaram) Ltd,Powerplant,0.6796150176824359,Naddankandal,village,False,False,agricultural_burn,"Agricultural cropland near Naddankandal (village, 0.7 km)",cpcb_27,False,,,1,1,agricultural_burn,0.987
9.08152,78.16898,337.52,0.34,0.56,2026-08-18,852,N,VIIRS,n,2.0NRT,299.57,0.54,D,33.41795565534484,industrial,IND Barath Thermal Power Ltd,cpcb_verified,8.8894,77.935,cpcb_13,IND Barath Thermal Power Ltd,Powerplant,5.170607321861947,Kumarasakkanapuram,village,True,False,wildfire,Forest / Woodland reserve near Kumarasakkanapuram,cpcb_13,False,,,1,1,wildfire,0.96
9.31592,77.47726,344.24,0.61,0.53,2026-08-18,852,N,VIIRS,n,2.0NRT,301.44,13.56,D,66.30385443460398,industrial,unnamed,tn_central,9.5822502,78.0181003,751731783,,,2.0059234744604875,Thenmalai,village,False,False,agricultural_burn,"Agricultural cropland near Thenmalai (village, 2.0 km)",751731783,False,,,1,1,agricultural_burn,0.987
9.31616,78.82542,347.61,0.38,0.58,2026-08-18,852,N,VIIRS,n,2.0NRT,296.54,2.23,D,5.528672086773109,industrial,Coromandel Electric Company Ltd,cpcb_verified,9.3639,78.8395,cpcb_24,Pioneer Power Ltd,Powerplant,3.513951236277104,Tiruppulani,village,False,False,agricultural_burn,"Agricultural cropland near Tiruppulani (village, 3.5 km)",cpcb_24,False,,,1,1,agricultural_burn,0.985
9.31747,77.48039,343.13,0.61,0.53,2026-08-18,852,N,VIIRS,n,2.0NRT,300.83,13.78,D,65.91958603971823,industrial,unnamed,tn_central,9.5822502,78.0181003,751731783,,,1.7098685081365133,Thenmalai,village,False,False,agricultural_burn,"Agricultural cropland near Thenmalai (village, 1.7 km)",751731783,False,,,1,1,agricultural_burn,0.987
9.32526,77.54498,331.97,0.61,0.54,2026-08-18,852,N,VIIRS,n,2.0NRT,300.07,2.5,D,59.24168879850703,industrial,unnamed,tn_central,9.5822502,78.0181003,751731783,,,3.921058419306512,Paruvakkudi,village,False,False,agricultural_burn,"Agricultural cropland near Paruvakkudi (village, 3.9 km)",751731783,False,,,1,1,agricultural_burn,0.987
9.32631,77.54832,337.57,0.62,0.54,2026-08-18,852,N,VIIRS,n,2.0NRT,300.39,3.32,D,58.86444010987408,industrial,unnamed,tn_central,9.5822502,78.0181003,751731783,,,4.018578218396118,Paruvakkudi,village,False,False,agricultural_burn,"Agricultural cropland near Paruvakkudi (village, 4.0 km)",751731783,False,,,1,1,agricultural_burn,0.987
9.3803,77.76629,347.32,0.32,0.54,2026-08-18,852,N,VIIRS,n,2.0NRT,303.89,7.4,D,35.59482957853177,industrial,unnamed,tn_central,9.5822502,78.0181003,751731783,,,5.309728084860319,Vembakottai,village,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Vembakottai (5.3 km),751731783,False,,,1,1,scrub_biomass_burn,0.983
9.57292,78.26406,340.68,0.35,0.56,2026-08-18,852,N,VIIRS,n,2.0NRT,301.01,1.93,D,2.352785183336814,industrial,unnamed,tn_central,9.5796728,78.284396,1268376347,,,3.830135598663535,Kadukondan,village,False,False,agricultural_burn,"Agricultural cropland near Kadukondan (village, 3.8 km)",1268376347,False,,,1,1,agricultural_burn,0.975
9.97656,77.62728,344.36,0.32,0.54,2026-08-18,852,N,VIIRS,n,2.0NRT,296.89,2.57,D,40.98262227425624,industrial,Vadapalanji IT SEZ,tn_central,9.9312285,77.9986372,1034798587,,,2.593834788695262,Andipatti Jakkampatty,town,False,False,scrub_biomass_burn,Rural scrubland / open biomass near Andipatti Jakkampatty (2.6 km),1034798587,False,,,1,1,scrub_biomass_burn,0.978
9.97747,77.62643,333.17,0.64,0.54,2026-08-18,852,N,VIIRS,n,2.0NRT,296.86,1.96,D,41.08749378741312,industrial,Vadapalanji IT SEZ,tn_central,9.9312285,77.9986372,1034798587,,,2.469094102127744,Andipatti Jakkampatty,town,False,False,urban_commercial_fire,Urban / Commercial area (Andipatti Jakkampatty),1034798587,False,,,1,1,urban_commercial_fire,0.891
9.98813,77.85934,333.85,0.33,0.55,2026-08-18,852,N,VIIRS,n,2.0NRT,299.78,1.89,D,16.515743360478062,industrial,Vadapalanji IT SEZ,tn_central,9.9312285,77.9986372,1034798587,,,4.313169512727972,Valandur,village,False,False,agricultural_burn,"Agricultural cropland near Valandur (village, 4.3 km)",1034798587,False,,,1,1,agricultural_burn,0.986
